date,DXY,VIX,VXN,US10YT,DJI,SPX,NDX,IXIC
2021-12-15 07:00:00,96.549,21.89,25.31,1.4394,35544.18,4634.09,15914.897,15237.64
2021-12-15 06:00:00,96.532,21.89,25.31,1.436,35544.18,4634.09,15914.897,15237.64
2021-12-15 05:00:00,96.494,21.89,25.31,1.4394,35544.18,4634.09,15914.897,15237.64
2021-12-15 04:00:00,96.509,21.89,25.31,1.4411,35544.18,4634.09,15914.897,15237.64
2021-12-15 03:00:00,96.559,21.89,25.31,1.4428,35544.18,4634.09,15914.897,15237.64
2021-12-15 02:00:00,96.563,21.89,25.31,1.4411,35544.18,4634.09,15914.897,15237.64
2021-12-15 01:00:00,96.556,21.89,25.31,1.4445,35544.18,4634.09,15914.897,15237.64
2021-12-15 00:00:00,96.586,21.71,25.28,1.4428,35550.77,4634.76,15919.065,15241.742
2021-12-14 23:00:00,96.571,21.73,25.34,1.4394,35554.58,4627.9,15857.132,15193.295
2021-12-14 22:00:00,96.524,22.62,26.52,1.4411,35471.62,4610.15,15764.43,15104.386
2021-12-14 21:00:00,96.469,22.85,26.56,1.4394,35447.18,4609.95,15768.948,15115.687
2021-12-14 20:00:00,96.506,22.74,26.66,1.4326,35493.5,4613.54,15784.731,15132.565
2021-12-14 19:00:00,96.466,22.7,27.15,1.4496,35501.89,4619.7,15805.916,15155.489
2021-12-14 18:00:00,96.276,21.85,25.87,1.4599,35727.0,4649.31,15929.747,15266.247
2021-12-14 17:00:00,96.236,21.72,24.04,1.436,35650.95,4668.97,16082.546,15413.282
2021-12-14 16:00:00,96.197,21.0,24.04,1.436,35650.95,4668.97,16082.546,15413.282
2021-12-14 15:00:00,96.133,21.08,24.04,1.4394,35650.95,4668.97,16082.546,15413.282
2021-12-14 14:00:00,96.17,21.17,24.04,1.436,35650.95,4668.97,16082.546,15413.282
2021-12-14 13:00:00,96.277,21.38,24.04,1.4292,35650.95,4668.97,16082.546,15413.282
2021-12-14 12:00:00,96.379,19.87,24.04,1.4326,35650.95,4668.97,16082.546,15413.282
2021-12-14 11:00:00,96.46,20.31,24.04,1.4309,35650.95,4668.97,16082.546,15413.282
2021-12-14 10:00:00,96.395,20.31,24.04,1.4241,35650.95,4668.97,16082.546,15413.282
2021-12-14 09:00:00,96.413,20.31,24.04,1.4241,35650.95,4668.97,16082.546,15413.282
2021-12-14 08:00:00,96.424,20.31,24.04,1.4224,35650.95,4668.97,16082.546,15413.282
2021-12-14 07:00:00,96.456,20.31,24.04,1.4224,35650.95,4668.97,16082.546,15413.282
2021-12-14 06:00:00,96.397,20.31,24.04,1.4224,35650.95,4668.97,16082.546,15413.282
2021-12-14 05:00:00,96.39,20.31,24.04,1.419,35650.95,4668.97,16082.546,15413.282
2021-12-14 04:00:00,96.41,20.31,24.04,1.4292,35650.95,4668.97,16082.546,15413.282
2021-12-14 03:00:00,96.365,20.31,24.04,1.4258,35650.95,4668.97,16082.546,15413.282
2021-12-14 02:00:00,96.372,20.31,24.04,1.4139,35650.95,4668.97,16082.546,15413.282
2021-12-14 01:00:00,96.354,20.31,24.04,1.419,35650.95,4668.97,16082.546,15413.282
2021-12-14 00:00:00,96.372,20.52,24.26,1.4224,35652.13,4669.06,16085.298,15415.189
2021-12-13 23:00:00,96.317,19.88,23.42,1.4241,35739.03,4686.7,16195.03,15506.831
2021-12-13 22:00:00,96.276,20.36,23.79,1.4275,35703.92,4681.77,16159.962,15472.963
2021-12-13 21:00:00,96.284,20.5,23.83,1.4241,35643.59,4679.75,16162.698,15462.08
2021-12-13 20:00:00,96.258,20.94,24.08,1.419,35668.35,4677.63,16137.453,15436.284
2021-12-13 19:00:00,96.396,20.64,23.45,1.4326,35674.55,4682.68,16212.07,15519.196
2021-12-13 18:00:00,96.261,20.42,23.73,1.4394,35730.7,4692.08,16280.108,15599.217
2021-12-13 17:00:00,96.295,19.21,23.95,1.4667,35970.99,4712.02,16331.98,15630.601
2021-12-13 16:00:00,96.328,19.18,23.95,1.4633,35970.99,4712.02,16331.98,15630.601
2021-12-13 15:00:00,96.335,19.14,23.95,1.4769,35970.99,4712.02,16331.98,15630.601
2021-12-13 14:00:00,96.37,19.1,23.95,1.4735,35970.99,4712.02,16331.98,15630.601
2021-12-13 13:00:00,96.393,19.04,23.95,1.4735,35970.99,4712.02,16331.98,15630.601
2021-12-13 12:00:00,96.368,19.19,23.95,1.4769,35970.99,4712.02,16331.98,15630.601
2021-12-13 11:00:00,96.248,18.69,23.95,1.4906,35970.99,4712.02,16331.98,15630.601
2021-12-13 10:00:00,96.282,18.69,23.95,1.4872,35970.99,4712.02,16331.98,15630.601
2021-12-13 09:00:00,96.179,18.69,23.95,1.4923,35970.99,4712.02,16331.98,15630.601
2021-12-13 08:00:00,96.193,18.69,23.95,1.494,35970.99,4712.02,16331.98,15630.601
2021-12-13 07:00:00,96.179,18.69,23.95,1.4957,35970.99,4712.02,16331.98,15630.601
2021-12-13 06:00:00,96.191,18.69,23.95,1.4974,35970.99,4712.02,16331.98,15630.601
2021-12-13 05:00:00,96.13,18.69,23.95,1.5008,35970.99,4712.02,16331.98,15630.601
2021-12-13 04:00:00,96.124,18.69,23.95,1.4991,35970.99,4712.02,16331.98,15630.601
2021-12-13 03:00:00,96.101,18.69,23.95,1.4923,35970.99,4712.02,16331.98,15630.601
2021-12-13 02:00:00,96.05,18.69,23.95,1.482,35970.99,4712.02,16331.98,15630.601
2021-12-11 05:00:00,96.05,18.69,23.95,1.482,35970.99,4712.02,16331.98,15630.601
2021-12-11 04:00:00,96.05,18.69,23.95,1.482,35970.99,4712.02,16331.98,15630.601
2021-12-11 03:00:00,96.05,18.69,23.95,1.482,35970.99,4712.02,16331.98,15630.601
2021-12-11 02:00:00,96.05,18.69,23.95,1.482,35970.99,4712.02,16331.98,15630.601
2021-12-11 01:00:00,96.05,18.69,23.95,1.4871,35970.99,4712.02,16331.98,15630.601
2021-12-11 00:00:00,96.043,18.71,23.96,1.4871,35969.76,4711.65,16329.481,15629.136
2021-12-10 23:00:00,96.097,19.48,24.92,1.4871,35852.81,4690.7,16237.01,15547.022
2021-12-10 22:00:00,96.058,19.27,24.42,1.4803,35879.93,4696.9,16264.971,15574.479
2021-12-10 21:00:00,96.017,19.26,24.34,1.4701,35840.27,4693.03,16259.498,15572.273
2021-12-10 20:00:00,96.062,19.37,24.69,1.4684,35821.31,4691.31,16250.144,15565.845
2021-12-10 19:00:00,96.152,20.04,25.15,1.4649,35803.82,4684.22,16207.571,15542.511
2021-12-10 18:00:00,96.269,20.18,25.19,1.4649,35865.04,4687.31,16214.087,15554.046
2021-12-10 17:00:00,96.198,19.52,26.42,1.4871,35754.69,4667.45,16149.572,15517.37
2021-12-10 16:00:00,96.332,20.83,26.42,1.5145,35754.69,4667.45,16149.572,15517.37
2021-12-10 15:00:00,96.405,20.61,26.42,1.5179,35754.69,4667.45,16149.572,15517.37
2021-12-10 14:00:00,96.409,20.92,26.42,1.5128,35754.69,4667.45,16149.572,15517.37
2021-12-10 13:00:00,96.326,20.94,26.42,1.5111,35754.69,4667.45,16149.572,15517.37
2021-12-10 12:00:00,96.298,20.91,26.42,1.5179,35754.69,4667.45,16149.572,15517.37
2021-12-10 11:00:00,96.239,21.58,26.42,1.5094,35754.69,4667.45,16149.572,15517.37
2021-12-10 10:00:00,96.206,21.58,26.42,1.5077,35754.69,4667.45,16149.572,15517.37
2021-12-10 09:00:00,96.218,21.58,26.42,1.4957,35754.69,4667.45,16149.572,15517.37
2021-12-10 08:00:00,96.193,21.58,26.42,1.4956,35754.69,4667.45,16149.572,15517.37
2021-12-10 07:00:00,96.183,21.58,26.42,1.5007,35754.69,4667.45,16149.572,15517.37
2021-12-10 06:00:00,96.164,21.58,26.42,1.4973,35754.69,4667.45,16149.572,15517.37
2021-12-10 05:00:00,96.179,21.58,26.42,1.4922,35754.69,4667.45,16149.572,15517.37
2021-12-10 04:00:00,96.241,21.58,26.42,1.4853,35754.69,4667.45,16149.572,15517.37
2021-12-10 03:00:00,96.205,21.58,26.42,1.499,35754.69,4667.45,16149.572,15517.37
2021-12-10 02:00:00,96.222,21.58,26.42,1.4973,35754.69,4667.45,16149.572,15517.37
2021-12-10 01:00:00,96.222,21.58,26.42,1.5024,35754.69,4667.45,16149.572,15517.37
2021-12-10 00:00:00,96.213,21.61,26.4,1.4905,35759.33,4667.63,16149.817,15517.903
2021-12-09 23:00:00,96.271,21.43,26.13,1.487,35784.35,4679.04,16207.49,15571.397
2021-12-09 22:00:00,96.219,20.43,25.27,1.4802,35838.25,4689.18,16246.331,15613.79
2021-12-09 21:00:00,96.246,20.05,25.01,1.4853,35803.47,4693.97,16304.524,15673.376
2021-12-09 20:00:00,96.307,20.52,25.32,1.4853,35714.86,4684.45,16290.865,15664.259
2021-12-09 19:00:00,96.297,20.32,25.09,1.4751,35730.02,4686.28,16305.131,15679.531
2021-12-09 18:00:00,96.193,20.2,25.04,1.4819,35633.26,4687.52,16347.501,15725.567
2021-12-09 17:00:00,96.093,20.63,24.82,1.4836,35754.75,4701.21,16394.336,15786.988
2021-12-09 16:00:00,96.152,20.44,24.82,1.4905,35754.75,4701.21,16394.336,15786.988
2021-12-09 15:00:00,96.113,20.6,24.82,1.499,35754.75,4701.21,16394.336,15786.988
2021-12-09 14:00:00,96.127,20.48,24.82,1.5041,35754.75,4701.21,16394.336,15786.988
2021-12-09 13:00:00,96.083,20.3,24.82,1.5024,35754.75,4701.21,16394.336,15786.988
2021-12-09 12:00:00,96.05,20.33,24.82,1.4956,35754.75,4701.21,16394.336,15786.988
2021-12-09 11:00:00,96.06,19.9,24.82,1.499,35754.75,4701.21,16394.336,15786.988
2021-12-09 10:00:00,96.032,19.9,24.82,1.511,35754.75,4701.21,16394.336,15786.988
2021-12-09 09:00:00,96.039,19.9,24.82,1.5127,35754.75,4701.21,16394.336,15786.988
2021-12-09 08:00:00,95.984,19.9,24.82,1.5092,35754.75,4701.21,16394.336,15786.988
2021-12-09 07:00:00,95.999,19.9,24.82,1.5178,35754.75,4701.21,16394.336,15786.988
2021-12-09 06:00:00,96.017,19.9,24.82,1.5212,35754.75,4701.21,16394.336,15786.988
2021-12-09 05:00:00,96.019,19.9,24.82,1.5315,35754.75,4701.21,16394.336,15786.988
2021-12-09 04:00:00,95.986,19.9,24.82,1.5212,35754.75,4701.21,16394.336,15786.988
2021-12-09 03:00:00,95.958,19.9,24.82,1.5212,35754.75,4701.21,16394.336,15786.988
2021-12-09 02:00:00,95.967,19.9,24.82,1.5281,35754.75,4701.21,16394.336,15786.988
2021-12-09 01:00:00,95.961,19.9,24.82,1.5247,35754.75,4701.21,16394.336,15786.988
2021-12-09 00:00:00,95.9,19.96,24.74,1.5229,35752.64,4701.09,16394.39,15786.515
2021-12-08 23:00:00,95.894,20.32,24.65,1.5092,35726.61,4696.52,16369.04,15770.383
2021-12-08 22:00:00,95.917,20.68,24.92,1.5161,35667.86,4691.99,16359.248,15759.15
2021-12-08 21:00:00,95.889,20.7,24.85,1.511,35669.44,4688.38,16325.359,15731.089
2021-12-08 20:00:00,96.031,21.01,25.07,1.5281,35656.77,4686.79,16326.544,15732.199
2021-12-08 19:00:00,96.038,21.99,25.52,1.5195,35614.06,4676.27,16283.694,15679.521
2021-12-08 18:00:00,96.167,21.99,25.94,1.5024,35737.15,4686.96,16284.736,15661.931
2021-12-08 17:00:00,96.088,21.81,25.79,1.4973,35719.43,4686.75,16325.662,15686.916
2021-12-08 16:00:00,96.24,21.74,25.79,1.4785,35719.43,4686.75,16325.662,15686.916
2021-12-08 15:00:00,96.282,21.53,25.79,1.4631,35719.43,4686.75,16325.662,15686.916
2021-12-08 14:00:00,96.18,22.33,25.79,1.4342,35719.43,4686.75,16325.662,15686.916
2021-12-08 13:00:00,96.197,21.66,25.79,1.4546,35719.43,4686.75,16325.662,15686.916
2021-12-08 12:00:00,96.224,21.51,25.79,1.4614,35719.43,4686.75,16325.662,15686.916
2021-12-08 11:00:00,96.201,21.89,25.79,1.4597,35719.43,4686.75,16325.662,15686.916
2021-12-08 10:00:00,96.195,21.89,25.79,1.4631,35719.43,4686.75,16325.662,15686.916
2021-12-08 09:00:00,96.16,21.89,25.79,1.4665,35719.43,4686.75,16325.662,15686.916
2021-12-08 08:00:00,96.168,21.89,25.79,1.4597,35719.43,4686.75,16325.662,15686.916
2021-12-08 07:00:00,96.151,21.89,25.79,1.4631,35719.43,4686.75,16325.662,15686.916
2021-12-08 06:00:00,96.164,21.89,25.79,1.4631,35719.43,4686.75,16325.662,15686.916
2021-12-08 05:00:00,96.239,21.89,25.79,1.4597,35719.43,4686.75,16325.662,15686.916
2021-12-08 04:00:00,96.272,21.89,25.79,1.4648,35719.43,4686.75,16325.662,15686.916
2021-12-08 03:00:00,96.296,21.89,25.79,1.4716,35719.43,4686.75,16325.662,15686.916
2021-12-08 02:00:00,96.315,21.89,25.79,1.4819,35719.43,4686.75,16325.662,15686.916
2021-12-08 01:00:00,96.309,21.89,25.79,1.4768,35719.43,4686.75,16325.662,15686.916
2021-12-08 00:00:00,96.308,22.2,25.71,1.4768,35718.89,4686.58,16326.948,15687.828
2021-12-07 23:00:00,96.369,21.99,25.93,1.4802,35745.41,4686.96,16297.701,15681.73
2021-12-07 22:00:00,96.426,21.76,25.72,1.4699,35745.47,4690.12,16339.894,15715.512
2021-12-07 21:00:00,96.49,21.59,25.5,1.4665,35754.73,4691.19,16331.425,15711.205
2021-12-07 20:00:00,96.45,22.16,25.84,1.4512,35760.03,4686.71,16296.268,15672.768
2021-12-07 19:00:00,96.453,22.08,26.21,1.4546,35802.85,4689.9,16270.786,15657.83
2021-12-07 18:00:00,96.455,22.73,26.81,1.4529,35690.71,4676.98,16225.461,15614.306
2021-12-07 17:00:00,96.529,23.92,30.17,1.458,35227.03,4591.67,15846.159,15225.152
2021-12-07 16:00:00,96.406,23.85,30.17,1.441,35227.03,4591.67,15846.159,15225.152
2021-12-07 15:00:00,96.386,23.8,30.17,1.4376,35227.03,4591.67,15846.159,15225.152
2021-12-07 14:00:00,96.375,23.79,30.17,1.4444,35227.03,4591.67,15846.159,15225.152
2021-12-07 13:00:00,96.298,23.86,30.17,1.4444,35227.03,4591.67,15846.159,15225.152
2021-12-07 12:00:00,96.31,23.88,30.17,1.4444,35227.03,4591.67,15846.159,15225.152
2021-12-07 11:00:00,96.229,27.18,30.17,1.4512,35227.03,4591.67,15846.159,15225.152
2021-12-07 10:00:00,96.213,27.18,30.17,1.4495,35227.03,4591.67,15846.159,15225.152
2021-12-07 09:00:00,96.246,27.18,30.17,1.4529,35227.03,4591.67,15846.159,15225.152
2021-12-07 08:00:00,96.246,27.18,30.17,1.4495,35227.03,4591.67,15846.159,15225.152
2021-12-07 07:00:00,96.223,27.18,30.17,1.4444,35227.03,4591.67,15846.159,15225.152
2021-12-07 06:00:00,96.217,27.18,30.17,1.441,35227.03,4591.67,15846.159,15225.152
2021-12-07 05:00:00,96.293,27.18,30.17,1.4478,35227.03,4591.67,15846.159,15225.152
2021-12-07 04:00:00,96.312,27.18,30.17,1.4359,35227.03,4591.67,15846.159,15225.152
2021-12-07 03:00:00,96.29,27.18,30.17,1.4308,35227.03,4591.67,15846.159,15225.152
2021-12-07 02:00:00,96.296,27.18,30.17,1.4325,35227.03,4591.67,15846.159,15225.152
2021-12-07 01:00:00,96.278,27.18,30.17,1.4376,35227.03,4591.67,15846.159,15225.152
2021-12-07 00:00:00,96.299,27.5,30.51,1.4291,35222.37,4590.38,15843.237,15222.593
2021-12-06 23:00:00,96.328,27.84,30.62,1.4342,35213.1,4594.12,15842.694,15224.279
2021-12-06 22:00:00,96.301,26.95,30.38,1.4376,35328.66,4608.53,15875.87,15260.768
2021-12-06 21:00:00,96.33,27.9,30.82,1.4189,35287.88,4601.15,15828.273,15211.251
2021-12-06 20:00:00,96.304,29.52,32.02,1.3936,35185.2,4578.11,15714.76,15105.734
2021-12-06 19:00:00,96.395,28.69,31.86,1.4003,35233.27,4587.95,15729.261,15123.647
2021-12-06 18:00:00,96.238,28.86,33.55,1.3834,35098.2,4568.18,15665.951,15050.168
2021-12-06 17:00:00,96.199,29.33,33.41,1.3868,34580.08,4538.43,15712.041,15085.472
2021-12-06 16:00:00,96.216,29.85,33.41,1.3885,34580.08,4538.43,15712.041,15085.472
2021-12-06 15:00:00,96.206,29.61,33.41,1.3969,34580.08,4538.43,15712.041,15085.472
2021-12-06 14:00:00,96.204,30.79,33.41,1.3868,34580.08,4538.43,15712.041,15085.472
2021-12-06 13:00:00,96.217,29.84,33.41,1.3919,34580.08,4538.43,15712.041,15085.472
2021-12-06 12:00:00,96.247,29.15,33.41,1.3817,34580.08,4538.43,15712.041,15085.472
2021-12-06 11:00:00,96.374,30.67,33.41,1.3817,34580.08,4538.43,15712.041,15085.472
2021-12-06 10:00:00,96.358,30.67,33.41,1.3885,34580.08,4538.43,15712.041,15085.472
2021-12-06 09:00:00,96.33,30.67,33.41,1.3885,34580.08,4538.43,15712.041,15085.472
2021-12-06 08:00:00,96.292,30.67,33.41,1.3834,34580.08,4538.43,15712.041,15085.472
2021-12-06 07:00:00,96.265,30.67,33.41,1.3817,34580.08,4538.43,15712.041,15085.472
2021-12-06 06:00:00,96.272,30.67,33.41,1.3817,34580.08,4538.43,15712.041,15085.472
2021-12-06 05:00:00,96.253,30.67,33.41,1.3834,34580.08,4538.43,15712.041,15085.472
2021-12-06 04:00:00,96.272,30.67,33.41,1.3868,34580.08,4538.43,15712.041,15085.472
2021-12-06 03:00:00,96.198,30.67,33.41,1.38,34580.08,4538.43,15712.041,15085.472
2021-12-06 02:00:00,96.151,30.67,33.41,1.3564,34580.08,4538.43,15712.041,15085.472
2021-12-04 05:00:00,96.151,30.67,33.41,1.3564,34580.08,4538.43,15712.041,15085.472
2021-12-04 04:00:00,96.151,30.67,33.41,1.3564,34580.08,4538.43,15712.041,15085.472
2021-12-04 03:00:00,96.151,30.67,33.41,1.3564,34580.08,4538.43,15712.041,15085.472
2021-12-04 02:00:00,96.151,30.67,33.41,1.3564,34580.08,4538.43,15712.041,15085.472
2021-12-04 01:00:00,96.151,30.67,33.41,1.3463,34580.08,4538.43,15712.041,15085.472
2021-12-04 00:00:00,96.149,30.72,33.23,1.3682,34575.01,4538.62,15717.581,15090.042
2021-12-03 23:00:00,96.117,34.62,36.14,1.3413,34312.27,4502.42,15576.87,14961.86
2021-12-03 22:00:00,96.024,33.17,34.91,1.3615,34419.11,4510.8,15585.988,14975.287
2021-12-03 21:00:00,96.146,31.3,34.48,1.3733,34489.9,4523.12,15634.221,15021.2
2021-12-03 20:00:00,96.163,31.5,34.3,1.3783,34380.02,4509.72,15585.824,14963.663
2021-12-03 19:00:00,96.349,30.03,31.86,1.4189,34403.75,4526.98,15698.665,15085.107
2021-12-03 18:00:00,96.259,28.99,31.07,1.4495,34570.99,4559.75,15847.739,15220.542
2021-12-03 17:00:00,96.121,26.2,29.78,1.4495,34639.79,4577.1,15990.762,15381.32
2021-12-03 16:00:00,96.23,27.27,29.78,1.4257,34639.79,4577.1,15990.762,15381.32
2021-12-03 15:00:00,96.161,27.62,29.78,1.4325,34639.79,4577.1,15990.762,15381.32
2021-12-03 14:00:00,96.161,28.22,29.78,1.4342,34639.79,4577.1,15990.762,15381.32
2021-12-03 13:00:00,96.214,27.5,29.78,1.4427,34639.79,4577.1,15990.762,15381.32
2021-12-03 12:00:00,96.269,27.49,29.78,1.4427,34639.79,4577.1,15990.762,15381.32
2021-12-03 11:00:00,96.251,27.95,29.78,1.441,34639.79,4577.1,15990.762,15381.32
2021-12-03 10:00:00,96.297,27.95,29.78,1.4427,34639.79,4577.1,15990.762,15381.32
2021-12-03 09:00:00,96.151,27.95,29.78,1.4376,34639.79,4577.1,15990.762,15381.32
2021-12-03 08:00:00,96.169,27.95,29.78,1.4375,34639.79,4577.1,15990.762,15381.32
2021-12-03 07:00:00,96.193,27.95,29.78,1.4291,34639.79,4577.1,15990.762,15381.32
2021-12-03 06:00:00,96.182,27.95,29.78,1.4223,34639.79,4577.1,15990.762,15381.32
2021-12-03 05:00:00,96.152,27.95,29.78,1.4257,34639.79,4577.1,15990.762,15381.32
2021-12-03 04:00:00,96.137,27.95,29.78,1.4324,34639.79,4577.1,15990.762,15381.32
2021-12-03 03:00:00,96.135,27.95,29.78,1.4308,34639.79,4577.1,15990.762,15381.32
2021-12-03 02:00:00,96.126,27.95,29.78,1.4443,34639.79,4577.1,15990.762,15381.32
2021-12-03 01:00:00,96.127,27.95,29.78,1.446,34639.79,4577.1,15990.762,15381.32
2021-12-03 00:00:00,96.144,28.01,29.83,1.4375,34641.58,4576.5,15993.324,15382.832
2021-12-02 23:00:00,96.156,28.16,29.64,1.4477,34670.02,4582.96,15997.682,15376.52
2021-12-02 22:00:00,96.118,28.23,29.77,1.4562,34712.28,4587.97,16008.448,15381.456
2021-12-02 21:00:00,96.127,28.04,29.77,1.4579,34655.08,4581.85,16002.329,15374.663
2021-12-02 20:00:00,96.076,28.25,29.67,1.4562,34642.73,4572.57,15960.472,15333.526
2021-12-02 19:00:00,95.973,29.4,30.76,1.4426,34505.0,4554.16,15894.816,15270.892
2021-12-02 18:00:00,95.892,28.07,29.15,1.4426,34517.52,4563.45,15992.46,15373.751
2021-12-02 17:00:00,95.91,29.56,30.95,1.4274,34022.04,4513.04,15877.717,15254.052
2021-12-02 16:00:00,95.864,29.57,30.95,1.4257,34022.04,4513.04,15877.717,15254.052
2021-12-02 15:00:00,95.878,28.44,30.95,1.4392,34022.04,4513.04,15877.717,15254.052
2021-12-02 14:00:00,95.943,28.23,30.95,1.4392,34022.04,4513.04,15877.717,15254.052
2021-12-02 13:00:00,95.988,28.1,30.95,1.446,34022.04,4513.04,15877.717,15254.052
2021-12-02 12:00:00,96.012,28.67,30.95,1.4477,34022.04,4513.04,15877.717,15254.052
2021-12-02 11:00:00,96.12,31.12,30.95,1.4477,34022.04,4513.04,15877.717,15254.052
2021-12-02 10:00:00,96.027,31.12,30.95,1.4409,34022.04,4513.04,15877.717,15254.052
2021-12-02 09:00:00,96.058,31.12,30.95,1.4409,34022.04,4513.04,15877.717,15254.052
2021-12-02 08:00:00,96.032,31.12,30.95,1.4341,34022.04,4513.04,15877.717,15254.052
2021-12-02 07:00:00,95.976,31.12,30.95,1.4409,34022.04,4513.04,15877.717,15254.052
2021-12-02 06:00:00,95.952,31.12,30.95,1.429,34022.04,4513.04,15877.717,15254.052
2021-12-02 05:00:00,95.996,31.12,30.95,1.4274,34022.04,4513.04,15877.717,15254.052
2021-12-02 04:00:00,96.082,31.12,30.95,1.4257,34022.04,4513.04,15877.717,15254.052
2021-12-02 03:00:00,96.038,31.12,30.95,1.4189,34022.04,4513.04,15877.717,15254.052
2021-12-02 02:00:00,96.047,31.12,30.95,1.4037,34022.04,4513.04,15877.717,15254.052
2021-12-02 01:00:00,96.033,31.12,30.95,1.4054,34022.04,4513.04,15877.717,15254.052
2021-12-02 00:00:00,96.097,32.17,31.22,1.4206,34012.58,4511.14,15868.56,15245.933
2021-12-01 23:00:00,96.028,26.69,27.92,1.4341,34482.53,4580.91,16135.729,15499.731
2021-12-01 22:00:00,95.955,25.75,27.06,1.4392,34593.32,4597.49,16218.838,15581.368
2021-12-01 21:00:00,95.961,25.34,27.01,1.4511,34687.99,4611.11,16246.113,15619.616
2021-12-01 20:00:00,95.944,23.72,25.95,1.4613,34843.06,4633.28,16342.226,15715.618
2021-12-01 19:00:00,95.885,22.86,25.39,1.4885,34913.78,4640.15,16370.689,15774.378
2021-12-01 18:00:00,95.67,23.54,25.72,1.48,34751.98,4620.53,16334.689,15734.657
2021-12-01 17:00:00,95.848,23.79,27.39,1.48,34483.72,4567.0,16135.924,15537.691
2021-12-01 16:00:00,96.044,23.61,27.39,1.4783,34483.72,4567.0,16135.924,15537.691
2021-12-01 15:00:00,95.979,23.63,27.39,1.4885,34483.72,4567.0,16135.924,15537.691
2021-12-01 14:00:00,95.966,23.74,27.39,1.4971,34483.72,4567.0,16135.924,15537.691
2021-12-01 13:00:00,95.971,23.77,27.39,1.4954,34483.72,4567.0,16135.924,15537.691
2021-12-01 12:00:00,96.105,24.73,27.39,1.5022,34483.72,4567.0,16135.924,15537.691
2021-12-01 11:00:00,95.886,27.19,27.39,1.4647,34483.72,4567.0,16135.924,15537.691
2021-12-01 10:00:00,95.927,27.19,27.39,1.4681,34483.72,4567.0,16135.924,15537.691
2021-12-01 09:00:00,95.89,27.19,27.39,1.4698,34483.72,4567.0,16135.924,15537.691
2021-12-01 08:00:00,95.93,27.19,27.39,1.48,34483.72,4567.0,16135.924,15537.691
2021-12-01 07:00:00,95.954,27.19,27.39,1.4817,34483.72,4567.0,16135.924,15537.691
2021-12-01 06:00:00,96.0,27.19,27.39,1.4885,34483.72,4567.0,16135.924,15537.691
2021-12-01 05:00:00,96.035,27.19,27.39,1.4902,34483.72,4567.0,16135.924,15537.691
2021-12-01 04:00:00,95.948,27.19,27.39,1.4749,34483.72,4567.0,16135.924,15537.691
2021-12-01 03:00:00,95.906,27.19,27.39,1.4783,34483.72,4567.0,16135.924,15537.691
2021-12-01 02:00:00,95.913,27.19,27.39,1.4562,34483.72,4567.0,16135.924,15537.691
2021-12-01 01:00:00,95.899,27.19,27.39,1.4477,34483.72,4567.0,16135.924,15537.691
2021-12-01 00:00:00,95.869,27.63,27.74,1.4392,34492.52,4568.3,16144.103,15543.4
2021-11-30 23:00:00,95.994,27.28,27.87,1.4426,34551.25,4579.81,16152.896,15546.91
2021-11-30 22:00:00,96.091,26.62,27.43,1.446,34649.86,4595.92,16210.858,15587.744
2021-11-30 21:00:00,96.111,27.78,28.32,1.4579,34513.3,4577.31,16123.998,15506.026
2021-11-30 20:00:00,96.267,27.47,28.48,1.4511,34551.95,4578.62,16121.683,15509.92
2021-11-30 19:00:00,96.477,27.73,28.27,1.4749,34601.64,4586.61,16148.846,15542.938
2021-11-30 18:00:00,95.581,24.45,25.55,1.4392,34823.46,4631.28,16407.182,15786.144
2021-11-30 17:00:00,95.689,25.4,24.63,1.4324,35135.94,4655.27,16399.24,15782.834
